Id,Netto,Qta,Dim,Lav,Date,Cap,TipoAttivita,idMatrice,idCat,TipoCalc
57384,741.74,18.44,1.0,1,2024-09-13,10007,BAR,15,4,T04
57385,115.27,0.98,1.0,1,2024-09-13,10007,BAR,15,5,T04
57386,1557.89,67.03,1.0,1,2024-09-13,10007,BAR,15,6,T04
57387,2136.22,73.71,1.0,1,2024-09-14,10007,BAR,15,1,T04
57388,473.8,18.6,1.0,1,2024-09-14,10007,BAR,15,2,T04
57389,922.33,61.95,1.0,1,2024-09-14,10007,BAR,15,3,T04
57390,348.66,14.36,1.0,1,2024-09-14,10007,BAR,15,4,T04
57391,232.02,7.42,1.0,1,2024-09-14,10007,BAR,15,5,T04
57392,657.24,33.5,1.0,1,2024-09-14,10007,BAR,15,6,T04
57393,2239.1,66.69,1.0,1,2024-09-15,10007,BAR,15,1,T04
57394,655.31,24.38,1.0,1,2024-09-15,10007,BAR,15,2,T04
57395,2269.78,70.45,1.0,1,2024-09-15,10007,BAR,15,3,T04
57396,1095.36,43.38,1.0,1,2024-09-15,10007,BAR,15,4,T04
57397,0.0,0.0,0.0,1,2024-09-15,10007,BAR,15,5,T04
57398,320.37,83.52,1.0,1,2024-09-15,10007,BAR,15,6,T04
57399,180.16,38.33,1.0,1,2024-09-16,10007,BAR,15,1,T04
57400,97.17,35.98,1.0,1,2024-09-16,10007,BAR,15,2,T04
57401,266.24,59.45,1.0,1,2024-09-16,10007,BAR,15,3,T04
57402,153.46,19.84,1.0,1,2024-09-16,10007,BAR,15,4,T04
57403,0.0,0.0,0.0,1,2024-09-16,10007,BAR,15,5,T04
57404,750.11,63.06,1.0,1,2024-09-16,10007,BAR,15,6,T04
57405,363.82,38.5,1.0,1,2024-09-30,10007,BAR,15,1,T04
57406,344.65,37.98,1.0,1,2024-09-30,10007,BAR,15,2,T04
57407,523.07,68.53,1.0,1,2024-09-30,10007,BAR,15,3,T04
57408,284.51,23.28,1.0,1,2024-09-30,10007,BAR,15,4,T04
57409,0.0,0.0,0.0,1,2024-09-30,10007,BAR,15,5,T04
57410,1211.39,64.21,1.0,1,2024-09-30,10007,BAR,15,6,T04
57411,1132.86,52.76,1.0,1,2024-10-01,10007,BAR,15,1,T04
57412,611.06,33.55,1.0,1,2024-10-01,10007,BAR,15,2,T04
57413,1087.61,45.74,1.0,1,2024-10-01,10007,BAR,15,3,T04
57414,521.88,16.77,1.0,1,2024-10-01,10007,BAR,15,4,T04
57415,0.0,0.0,0.0,1,2024-10-01,10007,BAR,15,5,T04
57416,639.63,52.11,1.0,1,2024-10-01,10007,BAR,15,6,T04
57417,562.37,40.42,1.0,1,2024-10-02,10007,BAR,15,1,T04
57418,425.44,43.35,1.0,1,2024-10-02,10007,BAR,15,2,T04
57419,1098.43,58.84,1.0,1,2024-10-02,10007,BAR,15,3,T04
57420,343.92,13.69,1.0,1,2024-10-02,10007,BAR,15,4,T04
57421,0.0,0.0,0.0,1,2024-10-02,10007,BAR,15,5,T04
57422,190.82,52.69,1.0,1,2024-10-02,10007,BAR,15,6,T04
57423,165.18,32.98,1.0,1,2024-10-03,10007,BAR,15,1,T04
57424,112.76,36.13,1.0,1,2024-10-03,10007,BAR,15,2,T04
57425,167.38,32.6,1.0,1,2024-10-03,10007,BAR,15,3,T04
57426,90.35,13.47,1.0,1,2024-10-03,10007,BAR,15,4,T04
57427,0.0,0.0,0.0,1,2024-10-03,10007,BAR,15,5,T04
57428,1046.39,71.64,1.0,1,2024-10-03,10007,BAR,15,6,T04
57429,815.45,41.93,1.0,1,2024-10-17,10007,BAR,15,1,T04
57430,786.3,32.21,1.0,1,2024-10-17,10007,BAR,15,2,T04
57431,1451.33,46.35,1.0,1,2024-10-17,10007,BAR,15,3,T04
57432,539.65,20.04,1.0,1,2024-10-17,10007,BAR,15,4,T04
57433,0.0,0.0,0.0,1,2024-10-17,10007,BAR,15,5,T04
57434,1563.27,80.92,1.0,1,2024-10-17,10007,BAR,15,6,T04
57435,995.6,35.37,1.0,1,2024-10-18,10007,BAR,15,1,T04
57436,990.62,46.01,1.0,1,2024-10-18,10007,BAR,15,2,T04
57437,985.56,43.7,1.0,1,2024-10-18,10007,BAR,15,3,T04
57438,910.78,24.94,1.0,1,2024-10-18,10007,BAR,15,4,T04
57439,0.0,0.0,0.0,1,2024-10-18,10007,BAR,15,5,T04
57440,1899.94,69.59,1.0,1,2024-10-18,10007,BAR,15,6,T04
57441,1942.11,62.92,1.0,1,2024-10-19,10007,BAR,15,1,T04
57442,522.03,23.06,1.0,1,2024-10-19,10007,BAR,15,2,T04
57443,1905.14,75.0,1.0,1,2024-10-19,10007,BAR,15,3,T04
57444,1414.85,34.76,1.0,1,2024-10-19,10007,BAR,15,4,T04
57445,390.47,10.07,1.0,1,2024-10-19,10007,BAR,15,5,T04
57446,680.46,33.01,1.0,1,2024-10-19,10007,BAR,15,6,T04
57447,1198.04,64.94,1.0,1,2024-10-20,10007,BAR,15,1,T04
57448,471.4,24.11,1.0,1,2024-10-20,10007,BAR,15,2,T04
57449,1481.74,79.7,1.0,1,2024-10-20,10007,BAR,15,3,T04
57450,569.93,38.61,1.0,1,2024-10-20,10007,BAR,15,4,T04
57451,0.0,0.0,0.0,1,2024-10-20,10007,BAR,15,5,T04
57452,804.51,64.31,1.0,1,2024-10-20,10007,BAR,15,6,T04
57453,254.61,61.42,1.0,1,2024-11-02,10007,BAR,15,1,T04
57454,217.16,35.14,1.0,1,2024-11-02,10007,BAR,15,2,T04
57455,311.01,48.95,1.0,1,2024-11-02,10007,BAR,15,3,T04
57456,306.01,41.58,1.0,1,2024-11-02,10007,BAR,15,4,T04
57457,102.69,10.15,1.0,1,2024-11-02,10007,BAR,15,5,T04
57458,272.95,16.5,1.0,1,2024-11-02,10007,BAR,15,6,T04
57459,1365.85,65.8,1.0,1,2024-11-03,10007,BAR,15,1,T04
57460,888.82,48.47,1.0,1,2024-11-03,10007,BAR,15,2,T04
57461,1045.14,66.51,1.0,1,2024-11-03,10007,BAR,15,3,T04
57462,1062.84,38.85,1.0,1,2024-11-03,10007,BAR,15,4,T04
57463,43.35,2.21,1.0,1,2024-11-03,10007,BAR,15,5,T04
57464,502.8,32.23,1.0,1,2024-11-03,10007,BAR,15,6,T04
57465,1037.49,50.04,1.0,1,2024-11-04,10007,BAR,15,1,T04
57466,706.26,25.48,1.0,1,2024-11-04,10007,BAR,15,2,T04
57467,973.52,48.1,1.0,1,2024-11-04,10007,BAR,15,3,T04
57468,608.27,33.41,1.0,1,2024-11-04,10007,BAR,15,4,T04
57469,0.0,0.0,0.0,1,2024-11-04,10007,BAR,15,5,T04
57470,238.14,33.98,1.0,1,2024-11-04,10007,BAR,15,6,T04
57471,423.45,53.73,1.0,1,2024-11-05,10007,BAR,15,1,T04
57472,414.24,46.14,1.0,1,2024-11-05,10007,BAR,15,2,T04
57473,450.3,62.2,1.0,1,2024-11-05,10007,BAR,15,3,T04
57474,307.07,25.02,1.0,1,2024-11-05,10007,BAR,15,4,T04
57475,0.0,0.0,0.0,1,2024-11-05,10007,BAR,15,5,T04
57476,440.4,32.89,1.0,1,2024-11-05,10007,BAR,15,6,T04
57477,524.0,63.89,1.0,1,2024-11-19,10007,BAR,15,1,T04
57478,295.04,36.06,1.0,1,2024-11-19,10007,BAR,15,2,T04
57479,368.2,35.29,1.0,1,2024-11-19,10007,BAR,15,3,T04
57480,326.47,26.71,1.0,1,2024-11-19,10007,BAR,15,4,T04
57481,0.0,0.0,0.0,1,2024-11-19,10007,BAR,15,5,T04
57482,514.76,27.9,1.0,1,2024-11-19,10007,BAR,15,6,T04
57483,1010.72,48.04,1.0,1,2024-11-20,10007,BAR,15,1,T04
57484,798.32,40.67,1.0,1,2024-11-20,10007,BAR,15,2,T04
57485,1231.17,45.01,1.0,1,2024-11-20,10007,BAR,15,3,T04
57486,866.13,29.18,1.0,1,2024-11-20,10007,BAR,15,4,T04
57487,0.0,0.0,0.0,1,2024-11-20,10007,BAR,15,5,T04
57488,724.08,33.83,1.0,1,2024-11-20,10007,BAR,15,6,T04
57489,1075.09,46.69,1.0,1,2024-11-21,10007,BAR,15,1,T04
57490,526.55,40.54,1.0,1,2024-11-21,10007,BAR,15,2,T04
57491,1204.55,54.95,1.0,1,2024-11-21,10007,BAR,15,3,T04
57492,633.91,32.0,1.0,1,2024-11-21,10007,BAR,15,4,T04
57493,0.0,0.0,0.0,1,2024-11-21,10007,BAR,15,5,T04
57494,441.22,38.31,1.0,1,2024-11-21,10007,BAR,15,6,T04
57495,355.17,58.56,1.0,1,2024-11-22,10007,BAR,15,1,T04
57496,247.72,29.28,1.0,1,2024-11-22,10007,BAR,15,2,T04
57497,499.74,45.63,1.0,1,2024-11-22,10007,BAR,15,3,T04
57498,522.97,34.17,1.0,1,2024-11-22,10007,BAR,15,4,T04
57499,0.0,0.0,0.0,1,2024-11-22,10007,BAR,15,5,T04
57500,1113.23,43.6,1.0,1,2024-11-22,10007,BAR,15,6,T04
57501,456.07,40.44,1.0,1,2024-12-06,10007,BAR,15,1,T04
57502,534.2,43.74,1.0,1,2024-12-06,10007,BAR,15,2,T04
57503,521.0,40.03,1.0,1,2024-12-06,10007,BAR,15,3,T04
57504,422.39,32.19,1.0,1,2024-12-06,10007,BAR,15,4,T04
57505,0.0,0.0,0.0,1,2024-12-06,10007,BAR,15,5,T04
57506,657.9,36.4,1.0,1,2024-12-06,10007,BAR,15,6,T04
57507,1127.82,76.75,1.0,1,2024-12-07,10007,BAR,15,1,T04
57508,669.92,42.38,1.0,1,2024-12-07,10007,BAR,15,2,T04
57509,732.36,30.33,1.0,1,2024-12-07,10007,BAR,15,3,T04
57510,580.27,33.29,1.0,1,2024-12-07,10007,BAR,15,4,T04
57511,60.18,1.8,1.0,1,2024-12-07,10007,BAR,15,5,T04
57512,294.54,16.19,1.0,1,2024-12-07,10007,BAR,15,6,T04
57513,931.87,59.73,1.0,1,2024-12-08,10007,BAR,15,1,T04
57514,767.84,39.06,1.0,1,2024-12-08,10007,BAR,15,2,T04
57515,887.54,41.87,1.0,1,2024-12-08,10007,BAR,15,3,T04
57516,766.35,35.04,1.0,1,2024-12-08,10007,BAR,15,4,T04
57517,73.41,3.25,1.0,1,2024-12-08,10007,BAR,15,5,T04
57518,671.25,40.09,1.0,1,2024-12-08,10007,BAR,15,6,T04
57519,1082.8,55.13,1.0,1,2024-12-09,10007,BAR,15,1,T04
57520,737.0,39.62,1.0,1,2024-12-09,10007,BAR,15,2,T04
57521,1095.49,42.27,1.0,1,2024-12-09,10007,BAR,15,3,T04
57522,1001.5,29.42,1.0,1,2024-12-09,10007,BAR,15,4,T04
57523,0.0,0.0,0.0,1,2024-12-09,10007,BAR,15,5,T04
57524,163.51,40.66,1.0,1,2024-12-09,10007,BAR,15,6,T04
57525,446.42,66.09,1.0,1,2024-12-22,10007,BAR,15,1,T04
57526,494.16,53.28,1.0,1,2024-12-22,10007,BAR,15,2,T04
57527,368.83,47.97,1.0,1,2024-12-22,10007,BAR,15,3,T04
57528,332.56,50.36,1.0,1,2024-12-22,10007,BAR,15,4,T04
57529,59.83,3.11,1.0,1,2024-12-22,10007,BAR,15,5,T04
57530,243.39,45.7,1.0,1,2024-12-22,10007,BAR,15,6,T04
57531,301.93,75.0,1.0,1,2024-12-23,10007,BAR,15,1,T04
57532,317.62,37.33,1.0,1,2024-12-23,10007,BAR,15,2,T04
57533,169.61,40.21,1.0,1,2024-12-23,10007,BAR,15,3,T04
57534,217.23,28.66,1.0,1,2024-12-23,10007,BAR,15,4,T04
57535,0.0,0.0,0.0,1,2024-12-23,10007,BAR,15,5,T04
57536,311.15,19.82,1.0,1,2024-12-23,10007,BAR,15,6,T04
57537,1453.76,50.97,1.0,1,2024-12-24,10007,BAR,15,1,T04
57538,1616.47,49.8,1.0,1,2024-12-24,10007,BAR,15,2,T04
57539,1225.9,41.62,1.0,1,2024-12-24,10007,BAR,15,3,T04
57540,839.59,17.77,1.0,1,2024-12-24,10007,BAR,15,4,T04
57541,0.0,0.0,0.0,1,2024-12-24,10007,BAR,15,5,T04
57542,52.75,10.73,1.0,1,2024-12-24,10007,BAR,15,6,T04
57543,360.7,56.14,1.0,1,2024-12-25,10007,BAR,15,1,T04
57544,183.89,34.91,1.0,1,2024-12-25,10007,BAR,15,2,T04
57545,0.0,0.0,0.0,1,2024-12-25,10007,BAR,15,3,T04
57546,0.0,0.0,0.0,1,2024-12-25,10007,BAR,15,4,T04
57547,0.0,0.0,0.0,1,2024-12-25,10007,BAR,15,5,T04
57548,472.03,20.16,1.0,1,2024-12-25,10007,BAR,15,6,T04
57549,2063.24,68.87,1.0,1,2024-12-26,10007,BAR,15,1,T04
57550,2467.3,62.13,1.0,1,2024-12-26,10007,BAR,15,2,T04
57551,1283.12,36.56,1.0,1,2024-12-26,10007,BAR,15,3,T04
57552,1687.12,40.78,1.0,1,2024-12-26,10007,BAR,15,4,T04
57553,0.0,0.0,0.0,1,2024-12-26,10007,BAR,15,5,T04
57554,240.32,33.98,1.0,1,2024-12-26,10007,BAR,15,6,T04
57555,917.35,39.62,1.0,1,2025-01-08,10007,BAR,15,1,T04
57556,456.74,31.23,1.0,1,2025-01-08,10007,BAR,15,2,T04
57557,1603.43,66.16,1.0,1,2025-01-08,10007,BAR,15,3,T04
57558,562.31,19.59,1.0,1,2025-01-08,10007,BAR,15,4,T04
57559,0.0,0.0,0.0,1,2025-01-08,10007,BAR,15,5,T04
57560,356.95,47.5,1.0,1,2025-01-08,10007,BAR,15,6,T04
57561,301.0,38.54,1.0,1,2025-01-09,10007,BAR,15,1,T04
57562,286.25,35.35,1.0,1,2025-01-09,10007,BAR,15,2,T04
57563,390.68,49.25,1.0,1,2025-01-09,10007,BAR,15,3,T04
57564,341.25,26.47,1.0,1,2025-01-09,10007,BAR,15,4,T04
57565,0.0,0.0,0.0,1,2025-01-09,10007,BAR,15,5,T04
57566,538.03,37.33,1.0,1,2025-01-09,10007,BAR,15,6,T04
57567,677.57,53.41,1.0,1,2025-01-10,10007,BAR,15,1,T04
57568,232.59,26.92,1.0,1,2025-01-10,10007,BAR,15,2,T04
57569,891.2,66.03,1.0,1,2025-01-10,10007,BAR,15,3,T04
57570,643.72,45.88,1.0,1,2025-01-10,10007,BAR,15,4,T04
57571,0.0,0.0,0.0,1,2025-01-10,10007,BAR,15,5,T04
57572,924.6,44.29,1.0,1,2025-01-10,10007,BAR,15,6,T04
57573,2655.56,75.36,1.0,1,2025-01-11,10007,BAR,15,1,T04
57574,2044.85,58.04,1.0,1,2025-01-11,10007,BAR,15,2,T04
57575,1704.13,69.42,1.0,1,2025-01-11,10007,BAR,15,3,T04
57576,2829.53,49.22,1.0,1,2025-01-11,10007,BAR,15,4,T04
57577,176.53,3.3,1.0,1,2025-01-11,10007,BAR,15,5,T04
57578,95.4,6.08,1.0,1,2025-01-11,10007,BAR,15,6,T04
57579,788.69,40.47,1.0,1,2023-08-24,10007,BAR,15,1,T04
57580,592.45,38.92,1.0,1,2023-08-24,10007,BAR,15,2,T04
57581,1357.63,82.76,1.0,1,2023-08-24,10007,BAR,15,3,T04
57582,461.59,16.77,1.0,1,2023-08-24,10007,BAR,15,4,T04
57583,0.0,0.0,0.0,1,2023-08-24,10007,BAR,15,5,T04
57584,1358.37,56.42,1.0,1,2023-08-24,10007,BAR,15,6,T04
57585,454.0,44.99,1.0,1,2023-08-31,10007,BAR,15,1,T04
57586,230.12,29.66,1.0,1,2023-08-31,10007,BAR,15,2,T04
57587,849.22,60.03,1.0,1,2023-08-31,10007,BAR,15,3,T04
57588,443.12,25.65,1.0,1,2023-08-31,10007,BAR,15,4,T04
57589,0.0,0.0,0.0,1,2023-08-31,10007,BAR,15,5,T04
57590,922.38,72.65,1.0,1,2023-08-31,10007,BAR,15,6,T04
57591,808.07,75.39,1.0,1,2023-09-02,10007,BAR,15,1,T04
57592,529.88,28.29,1.0,1,2023-09-02,10007,BAR,15,2,T04
57593,1229.18,97.75,1.0,1,2023-09-02,10007,BAR,15,3,T04
57594,501.89,31.76,1.0,1,2023-09-02,10007,BAR,15,4,T04
57595,155.77,14.23,1.0,1,2023-09-02,10007,BAR,15,5,T04
57596,557.08,38.75,1.0,1,2023-09-02,10007,BAR,15,6,T04
57597,637.17,51.59,1.0,1,2023-09-07,10007,BAR,15,1,T04
57598,330.54,29.14,1.0,1,2023-09-07,10007,BAR,15,2,T04
57599,1238.16,77.19,1.0,1,2023-09-07,10007,BAR,15,3,T04
57600,448.36,19.01,1.0,1,2023-09-07,10007,BAR,15,4,T04
57601,0.0,0.0,0.0,1,2023-09-07,10007,BAR,15,5,T04
57602,624.71,57.94,1.0,1,2023-09-07,10007,BAR,15,6,T04
57603,313.07,57.84,1.0,1,2023-09-09,10007,BAR,15,1,T04
57604,173.68,24.82,1.0,1,2023-09-09,10007,BAR,15,2,T04
57605,599.51,107.72,1.0,1,2023-09-09,10007,BAR,15,3,T04
57606,260.93,23.98,1.0,1,2023-09-09,10007,BAR,15,4,T04
57607,150.63,27.47,1.0,1,2023-09-09,10007,BAR,15,5,T04
57608,1169.65,34.88,1.0,1,2023-09-09,10007,BAR,15,6,T04
57609,291.36,45.71,1.0,1,2023-09-16,10007,BAR,15,1,T04
57610,158.57,26.28,1.0,1,2023-09-16,10007,BAR,15,2,T04
57611,425.86,58.05,1.0,1,2023-09-16,10007,BAR,15,3,T04
57612,240.99,21.47,1.0,1,2023-09-16,10007,BAR,15,4,T04
57613,208.18,20.13,1.0,1,2023-09-16,10007,BAR,15,5,T04
57614,367.36,29.6,1.0,1,2023-09-16,10007,BAR,15,6,T04
57615,0.0,0.0,0.0,0,2023-09-18,10007,BAR,15,1,T04
57616,0.0,0.0,0.0,0,2023-09-18,10007,BAR,15,2,T04
57617,0.0,0.0,0.0,0,2023-09-18,10007,BAR,15,3,T04
57618,0.0,0.0,0.0,0,2023-09-18,10007,BAR,15,4,T04
57619,0.0,0.0,0.0,0,2023-09-18,10007,BAR,15,5,T04
57620,0.0,0.0,0.0,0,2023-09-18,10007,BAR,15,6,T04
57621,726.67,43.49,1.0,1,2023-09-25,10007,BAR,15,1,T04
57622,438.87,35.97,1.0,1,2023-09-25,10007,BAR,15,2,T04
57623,1445.02,87.8,1.0,1,2023-09-25,10007,BAR,15,3,T04
57624,871.5,37.93,1.0,1,2023-09-25,10007,BAR,15,4,T04
57625,0.0,0.0,0.0,1,2023-09-25,10007,BAR,15,5,T04
57626,693.78,60.89,1.0,1,2023-09-25,10007,BAR,15,6,T04
57627,1034.19,56.8,1.0,1,2023-09-27,10007,BAR,15,1,T04
57628,421.33,30.02,1.0,1,2023-09-27,10007,BAR,15,2,T04
57629,1828.09,83.11,1.0,1,2023-09-27,10007,BAR,15,3,T04
57630,436.39,18.56,1.0,1,2023-09-27,10007,BAR,15,4,T04
57631,0.0,0.0,0.0,1,2023-09-27,10007,BAR,15,5,T04
57632,1077.52,46.93,1.0,1,2023-09-27,10007,BAR,15,6,T04
57633,831.11,37.48,1.0,1,2023-10-02,10007,BAR,15,1,T04
57634,718.14,44.08,1.0,1,2023-10-02,10007,BAR,15,2,T04
57635,1996.22,93.15,1.0,1,2023-10-02,10007,BAR,15,3,T04
57636,639.27,20.61,1.0,1,2023-10-02,10007,BAR,15,4,T04
57637,0.0,0.0,0.0,1,2023-10-02,10007,BAR,15,5,T04
57638,876.16,60.56,1.0,1,2023-10-02,10007,BAR,15,6,T04
57639,703.47,27.19,1.0,1,2023-10-04,10007,BAR,15,1,T04
57640,648.77,41.69,1.0,1,2023-10-04,10007,BAR,15,2,T04
57641,2136.05,67.92,1.0,1,2023-10-04,10007,BAR,15,3,T04
57642,225.47,7.67,1.0,1,2023-10-04,10007,BAR,15,4,T04
57643,0.0,0.0,0.0,1,2023-10-04,10007,BAR,15,5,T04
57644,1288.09,80.53,1.0,1,2023-10-04,10007,BAR,15,6,T04
57645,196.12,39.5,1.0,1,2023-10-06,10007,BAR,15,1,T04
57646,143.55,38.84,1.0,1,2023-10-06,10007,BAR,15,2,T04
57647,249.71,65.73,1.0,1,2023-10-06,10007,BAR,15,3,T04
57648,58.87,7.22,1.0,1,2023-10-06,10007,BAR,15,4,T04
57649,0.0,0.0,0.0,1,2023-10-06,10007,BAR,15,5,T04
57650,1493.65,62.15,1.0,1,2023-10-06,10007,BAR,15,6,T04
57651,404.42,52.45,1.0,1,2023-10-11,10007,BAR,15,1,T04
57652,242.48,37.39,1.0,1,2023-10-11,10007,BAR,15,2,T04
57653,570.39,67.01,1.0,1,2023-10-11,10007,BAR,15,3,T04
57654,207.24,16.6,1.0,1,2023-10-11,10007,BAR,15,4,T04
57655,0.0,0.0,0.0,1,2023-10-11,10007,BAR,15,5,T04
57656,0.0,0.0,0.0,1,2023-10-11,10007,BAR,15,6,T04
57657,385.52,36.95,1.0,1,2023-10-13,10007,BAR,15,1,T04
57658,281.36,43.59,1.0,1,2023-10-13,10007,BAR,15,2,T04
57659,795.49,74.16,1.0,1,2023-10-13,10007,BAR,15,3,T04
57660,149.1,10.09,1.0,1,2023-10-13,10007,BAR,15,4,T04
57661,0.0,0.0,0.0,1,2023-10-13,10007,BAR,15,5,T04
57662,414.47,54.68,1.0,1,2023-10-13,10007,BAR,15,6,T04
57663,0.0,0.0,0.0,1,2023-10-20,10007,BAR,15,1,T04
57664,0.0,0.0,0.0,1,2023-10-20,10007,BAR,15,2,T04
57665,0.0,0.0,0.0,1,2023-10-20,10007,BAR,15,3,T04
57666,0.0,0.0,0.0,1,2023-10-20,10007,BAR,15,4,T04
57667,0.0,0.0,0.0,1,2023-10-20,10007,BAR,15,5,T04
57668,1077.5,50.7,1.0,1,2023-10-20,10007,BAR,15,6,T04
57669,338.96,45.35,1.0,1,2023-10-22,10007,BAR,15,1,T04
57670,394.94,44.27,1.0,1,2023-10-22,10007,BAR,15,2,T04
57671,478.38,79.33,1.0,1,2023-10-22,10007,BAR,15,3,T04
57672,207.94,23.78,1.0,1,2023-10-22,10007,BAR,15,4,T04
57673,24.11,3.56,1.0,1,2023-10-22,10007,BAR,15,5,T04
57674,390.85,38.4,1.0,1,2023-10-22,10007,BAR,15,6,T04
57675,544.64,23.51,1.0,1,2023-10-27,10007,BAR,15,1,T04
57676,776.8,33.41,1.0,1,2023-10-27,10007,BAR,15,2,T04
57677,1839.03,62.08,1.0,1,2023-10-27,10007,BAR,15,3,T04
57678,874.19,17.97,1.0,1,2023-10-27,10007,BAR,15,4,T04
57679,0.0,0.0,0.0,1,2023-10-27,10007,BAR,15,5,T04
57680,572.66,75.19,1.0,1,2023-10-27,10007,BAR,15,6,T04
57681,1585.49,39.15,1.0,1,2023-10-29,10007,BAR,15,1,T04
57682,1894.93,48.09,1.0,1,2023-10-29,10007,BAR,15,2,T04
57683,1112.88,45.35,1.0,1,2023-10-29,10007,BAR,15,3,T04
57684,1232.48,34.11,1.0,1,2023-10-29,10007,BAR,15,4,T04
57685,0.0,0.0,0.0,1,2023-10-29,10007,BAR,15,5,T04
57686,249.66,24.7,1.0,1,2023-10-29,10007,BAR,15,6,T04
57687,1222.69,51.16,1.0,1,2023-10-31,10007,BAR,15,1,T04
57688,1165.74,46.01,1.0,1,2023-10-31,10007,BAR,15,2,T04
57689,811.86,38.26,1.0,1,2023-10-31,10007,BAR,15,3,T04
57690,805.74,18.21,1.0,1,2023-10-31,10007,BAR,15,4,T04
57691,0.0,0.0,0.0,1,2023-10-31,10007,BAR,15,5,T04
57692,240.12,10.67,1.0,1,2023-10-31,10007,BAR,15,6,T04
57693,1915.39,53.44,1.0,1,2023-11-05,10007,BAR,15,1,T04
57694,2115.2,54.46,1.0,1,2023-11-05,10007,BAR,15,2,T04
57695,1837.74,61.19,1.0,1,2023-11-05,10007,BAR,15,3,T04
57696,1914.41,52.77,1.0,1,2023-11-05,10007,BAR,15,4,T04
57697,0.0,0.0,0.0,1,2023-11-05,10007,BAR,15,5,T04
57698,740.34,34.34,1.0,1,2023-11-05,10007,BAR,15,6,T04
57699,488.51,55.96,1.0,1,2023-11-07,10007,BAR,15,1,T04
57700,426.46,30.35,1.0,1,2023-11-07,10007,BAR,15,2,T04
57701,484.0,52.18,1.0,1,2023-11-07,10007,BAR,15,3,T04
57702,286.91,19.92,1.0,1,2023-11-07,10007,BAR,15,4,T04
57703,0.0,0.0,0.0,1,2023-11-07,10007,BAR,15,5,T04
57704,170.73,35.88,1.0,1,2023-11-07,10007,BAR,15,6,T04
57705,1418.75,54.83,1.0,1,2023-11-14,10007,BAR,15,1,T04
57706,1180.09,46.87,1.0,1,2023-11-14,10007,BAR,15,2,T04
57707,1235.88,46.56,1.0,1,2023-11-14,10007,BAR,15,3,T04
57708,626.55,19.56,1.0,1,2023-11-14,10007,BAR,15,4,T04
57709,0.0,0.0,0.0,1,2023-11-14,10007,BAR,15,5,T04
57710,0.0,0.0,0.0,1,2023-11-14,10007,BAR,15,6,T04
57711,1478.37,72.52,1.0,1,2023-11-16,10007,BAR,15,1,T04
57712,769.14,34.62,1.0,1,2023-11-16,10007,BAR,15,2,T04
57713,1175.35,29.78,1.0,1,2023-11-16,10007,BAR,15,3,T04
57714,671.01,16.54,1.0,1,2023-11-16,10007,BAR,15,4,T04
57715,0.0,0.0,0.0,1,2023-11-16,10007,BAR,15,5,T04
57716,0.0,0.0,0.0,1,2023-11-16,10007,BAR,15,6,T04
57717,158.18,38.15,1.0,1,2023-11-23,10007,BAR,15,1,T04
57718,104.22,22.82,1.0,1,2023-11-23,10007,BAR,15,2,T04
57719,248.73,40.88,1.0,1,2023-11-23,10007,BAR,15,3,T04
57720,126.88,22.13,1.0,1,2023-11-23,10007,BAR,15,4,T04
57721,0.0,0.0,0.0,1,2023-11-23,10007,BAR,15,5,T04
57722,847.07,36.85,1.0,1,2023-11-23,10007,BAR,15,6,T04
57723,0.0,0.0,0.0,1,2023-11-25,10007,BAR,15,1,T04
57724,0.0,0.0,0.0,1,2023-11-25,10007,BAR,15,2,T04
57725,0.0,0.0,0.0,1,2023-11-25,10007,BAR,15,3,T04
57726,0.0,0.0,0.0,1,2023-11-25,10007,BAR,15,4,T04
57727,0.0,0.0,0.0,1,2023-11-25,10007,BAR,15,5,T04
57728,74.48,5.63,1.0,1,2023-11-25,10007,BAR,15,6,T04
57729,752.81,37.61,1.0,1,2023-11-30,10007,BAR,15,1,T04
57730,904.01,37.89,1.0,1,2023-11-30,10007,BAR,15,2,T04
57731,910.83,40.53,1.0,1,2023-11-30,10007,BAR,15,3,T04
57732,1093.95,27.53,1.0,1,2023-11-30,10007,BAR,15,4,T04
57733,0.0,0.0,0.0,1,2023-11-30,10007,BAR,15,5,T04
57734,374.15,21.12,1.0,1,2023-11-30,10007,BAR,15,6,T04
57735,651.55,51.08,1.0,1,2023-12-02,10007,BAR,15,1,T04
57736,495.59,40.98,1.0,1,2023-12-02,10007,BAR,15,2,T04
57737,580.76,38.84,1.0,1,2023-12-02,10007,BAR,15,3,T04
57738,660.86,44.2,1.0,1,2023-12-02,10007,BAR,15,4,T04
57739,156.45,4.98,1.0,1,2023-12-02,10007,BAR,15,5,T04
57740,278.54,9.48,1.0,1,2023-12-02,10007,BAR,15,6,T04
57741,1447.96,44.02,1.0,1,2023-12-09,10007,BAR,15,1,T04
57742,961.68,34.29,1.0,1,2023-12-09,10007,BAR,15,2,T04
57743,992.24,37.45,1.0,1,2023-12-09,10007,BAR,15,3,T04
57744,1146.09,35.99,1.0,1,2023-12-09,10007,BAR,15,4,T04
57745,263.55,4.81,1.0,1,2023-12-09,10007,BAR,15,5,T04
57746,160.86,12.03,1.0,1,2023-12-09,10007,BAR,15,6,T04
57747,451.47,29.86,1.0,1,2023-12-11,10007,BAR,15,1,T04
57748,487.1,23.58,1.0,1,2023-12-11,10007,BAR,15,2,T04
