id,zip,country,lat,lon,date,temp,humidity,precipitation
12398,10005,XX,45.9657,9.7305,2023-01-25,6.62,80.0,1.19
12399,10005,XX,45.9657,9.7305,2023-01-26,5.6,75.0,0.0
12400,10005,XX,45.9657,9.7305,2023-01-27,3.59,65.0,0.0
12401,10005,XX,45.9657,9.7305,2023-01-28,4.17,57.0,0.0
12402,10005,XX,45.9657,9.7305,2023-01-29,4.07,60.0,0.0
12403,10005,XX,45.9657,9.7305,2023-01-30,4.6,62.0,0.0
12404,10005,XX,45.9657,9.7305,2023-01-31,5.47,68.0,0.0
12405,10005,XX,45.9657,9.7305,2023-02-01,8.2,62.0,0.0
12406,10005,XX,45.9657,9.7305,2023-02-02,9.81,50.0,0.0
12407,10005,XX,45.9657,9.7305,2023-02-03,8.69,56.0,0.0
12408,10005,XX,45.9657,9.7305,2023-02-04,13.14,46.0,0.0
12409,10005,XX,45.9657,9.7305,2023-02-05,6.42,58.0,0.16
12410,10005,XX,45.9657,9.7305,2023-02-06,4.42,64.0,0.0
12411,10005,XX,45.9657,9.7305,2023-02-07,3.7,50.0,0.37
12412,10005,XX,45.9657,9.7305,2023-02-08,2.36,45.0,0.0
12413,10005,XX,45.9657,9.7305,2023-02-09,2.63,42.0,0.0
12414,10005,XX,45.9657,9.7305,2023-02-10,2.63,51.0,0.0
12415,10005,XX,45.9657,9.7305,2023-02-11,4.28,49.0,0.0
12416,10005,XX,45.9657,9.7305,2023-02-12,7.18,37.0,0.0
12417,10005,XX,45.9657,9.7305,2023-02-13,7.68,52.0,0.0
12418,10005,XX,45.9657,9.7305,2023-02-14,8.4,52.0,0.0
12419,10005,XX,45.9657,9.7305,2023-02-15,9.77,53.0,0.0
12420,10005,XX,45.9657,9.7305,2023-02-16,9.73,67.0,0.0
12421,10005,XX,45.9657,9.7305,2023-02-17,9.72,68.0,0.0
12422,10005,XX,45.9657,9.7305,2023-02-18,10.5,64.0,0.0
12423,10005,XX,45.9657,9.7305,2023-02-19,10.68,72.0,0.0
12424,10005,XX,45.9657,9.7305,2023-02-20,9.71,81.0,0.0
12425,10005,XX,45.9657,9.7305,2023-02-21,10.23,76.0,0.0
12426,10005,XX,45.9657,9.7305,2023-02-22,10.9,83.0,0.0
12427,10005,XX,45.9657,9.7305,2023-02-23,11.63,77.0,0.0
12428,10005,XX,45.9657,9.7305,2023-02-24,11.09,84.0,0.24
12429,10005,XX,45.9657,9.7305,2023-02-25,11.83,73.0,0.0
12430,10005,XX,45.9657,9.7305,2023-02-26,5.61,81.0,8.06
12431,10005,XX,45.9657,9.7305,2023-02-27,4.06,86.0,5.55
12432,10005,XX,45.9657,9.7305,2023-02-28,6.13,62.0,0.22
12433,10005,XX,45.9657,9.7305,2023-03-01,5.44,61.0,9.23
12434,10005,XX,45.9657,9.7305,2023-03-02,7.33,75.0,1.54
12435,10005,XX,45.9657,9.7305,2023-03-03,9.46,64.0,0.0
12436,10005,XX,45.9657,9.7305,2023-03-04,10.38,63.0,0.0
12437,10005,XX,45.9657,9.7305,2023-03-05,10.32,61.0,0.0
12438,10005,XX,45.9657,9.7305,2023-03-06,10.47,63.0,0.0
12439,10005,XX,45.9657,9.7305,2023-03-07,10.27,65.0,0.0
12440,10005,XX,45.9657,9.7305,2023-03-08,9.55,59.0,0.0
12441,10005,XX,45.9657,9.7305,2023-03-09,14.0,59.0,0.44
12442,10005,XX,45.9657,9.7305,2023-03-10,13.89,71.0,0.0
12443,10005,XX,45.9657,9.7305,2023-03-11,15.86,37.0,0.0
12444,10005,XX,45.9657,9.7305,2023-03-12,12.52,61.0,0.0
12445,10005,XX,45.9657,9.7305,2023-03-13,11.84,62.0,0.0
12446,10005,XX,45.9657,9.7305,2023-03-14,11.84,79.0,7.45
12447,10005,XX,45.9657,9.7305,2023-03-15,12.05,15.0,0.0
12448,10005,XX,45.9657,9.7305,2023-03-16,9.77,44.0,0.0
12449,10005,XX,45.9657,9.7305,2023-03-17,9.73,39.0,0.0
12450,10005,XX,45.9657,9.7305,2023-03-18,11.0,40.0,0.0
12451,10005,XX,45.9657,9.7305,2023-03-19,11.37,55.0,0.0
12452,10005,XX,45.9657,9.7305,2023-03-20,11.94,73.0,0.0
12453,10005,XX,45.9657,9.7305,2023-03-21,13.43,56.0,0.0
12454,10005,XX,45.9657,9.7305,2023-03-22,15.11,51.0,0.0
12455,10005,XX,45.9657,9.7305,2023-03-23,15.7,60.0,0.61
12456,10005,XX,45.9657,9.7305,2023-03-24,14.02,71.0,0.22
12457,10005,XX,45.9657,9.7305,2023-03-25,16.41,47.0,0.0
12458,10005,XX,45.9657,9.7305,2023-03-26,11.8,66.0,2.62
12459,10005,XX,45.9657,9.7305,2023-03-27,12.3,32.0,0.0
12460,10005,XX,45.9657,9.7305,2023-03-28,11.01,22.0,0.0
12461,10005,XX,45.9657,9.7305,2023-03-29,12.08,58.0,0.0
12462,10005,XX,45.9657,9.7305,2023-03-30,13.51,85.0,0.0
12463,10005,XX,45.9657,9.7305,2023-03-31,12.6,67.0,0.0
12464,10005,XX,45.9657,9.7305,2023-04-01,13.58,49.0,0.0
12465,10005,XX,45.9657,9.7305,2023-04-02,13.97,51.0,0.0
12466,10005,XX,45.9657,9.7305,2023-04-03,13.04,58.0,0.0
12467,10005,XX,45.9657,9.7305,2023-04-04,9.77,45.0,0.0
12468,10005,XX,45.9657,9.7305,2023-04-05,8.79,45.0,0.0
12469,10005,XX,45.9657,9.7305,2023-04-06,8.99,33.0,0.0
12470,10005,XX,45.9657,9.7305,2023-04-07,10.15,64.0,0.0
12471,10005,XX,45.9657,9.7305,2023-04-08,12.18,55.0,0.0
12472,10005,XX,45.9657,9.7305,2023-04-09,12.52,62.0,0.0
12473,10005,XX,45.9657,9.7305,2023-04-10,13.02,45.0,0.0
12474,10005,XX,45.9657,9.7305,2023-04-11,14.39,50.0,0.0
12475,10005,XX,45.9657,9.7305,2023-04-12,13.54,54.0,0.45
12476,10005,XX,45.9657,9.7305,2023-04-13,9.71,93.0,1.39
12477,10005,XX,45.9657,9.7305,2023-04-14,12.62,37.0,0.0
12478,10005,XX,45.9657,9.7305,2023-04-15,12.34,53.0,0.0
12479,10005,XX,45.9657,9.7305,2023-04-16,13.82,58.0,0.0
12480,10005,XX,45.9657,9.7305,2023-04-17,13.35,39.0,0.0
12481,10005,XX,45.9657,9.7305,2023-04-18,16.29,42.0,0.0
12482,10005,XX,45.9657,9.7305,2023-04-19,16.63,51.0,0.0
12483,10005,XX,45.9657,9.7305,2023-04-20,12.14,94.0,8.51
12484,10005,XX,45.9657,9.7305,2023-04-21,13.46,81.0,1.51
12485,10005,XX,45.9657,9.7305,2023-04-22,14.8,62.0,0.0
12486,10005,XX,45.9657,9.7305,2023-04-23,17.36,47.0,0.0
12487,10005,XX,45.9657,9.7305,2023-04-24,17.24,63.0,1.15
12488,10005,XX,45.9657,9.7305,2023-04-25,14.62,62.0,2.32
12489,10005,XX,45.9657,9.7305,2023-04-26,14.32,46.0,0.0
12490,10005,XX,45.9657,9.7305,2023-04-27,15.72,51.0,0.0
12491,10005,XX,45.9657,9.7305,2023-04-28,17.14,55.0,0.0
12492,10005,XX,45.9657,9.7305,2023-04-29,17.73,78.0,4.26
12493,10005,XX,45.9657,9.7305,2023-04-30,18.07,67.0,0.0
12494,10005,XX,45.9657,9.7305,2023-05-01,15.56,53.0,1.81
12495,10005,XX,45.9657,9.7305,2023-05-02,16.0,76.0,5.44
12496,10005,XX,45.9657,9.7305,2023-05-03,16.73,60.0,0.0
12497,10005,XX,45.9657,9.7305,2023-05-04,19.18,52.0,0.0
12498,10005,XX,45.9657,9.7305,2023-05-05,19.91,52.0,0.0
12499,10005,XX,45.9657,9.7305,2023-05-06,20.59,53.0,0.0
12500,10005,XX,45.9657,9.7305,2023-05-07,20.55,65.0,0.23
12501,10005,XX,45.9657,9.7305,2023-05-08,19.11,75.0,3.95
12502,10005,XX,45.9657,9.7305,2023-05-09,18.29,61.0,2.8
12503,10005,XX,45.9657,9.7305,2023-05-10,13.97,87.0,5.91
12504,10005,XX,45.9657,9.7305,2023-05-11,16.34,64.0,1.9
12505,10005,XX,45.9657,9.7305,2023-05-12,14.28,79.0,1.93
12506,10005,XX,45.9657,9.7305,2023-05-13,15.65,76.0,0.0
12507,10005,XX,45.9657,9.7305,2023-05-14,15.73,64.0,4.11
12508,10005,XX,45.9657,9.7305,2023-05-15,16.23,65.0,0.0
12509,10005,XX,45.9657,9.7305,2023-05-16,15.57,79.0,3.16
12510,10005,XX,45.9657,9.7305,2023-05-17,16.02,84.0,1.27
12511,10005,XX,45.9657,9.7305,2023-05-18,16.83,68.0,0.0
12512,10005,XX,45.9657,9.7305,2023-05-19,14.96,81.0,1.06
12513,10005,XX,45.9657,9.7305,2023-05-20,14.39,86.0,0.0
12514,10005,XX,45.9657,9.7305,2023-05-21,19.5,83.0,0.22
12515,10005,XX,45.9657,9.7305,2023-05-22,21.23,58.0,0.0
12516,10005,XX,45.9657,9.7305,2023-05-23,22.26,54.0,0.0
12517,10005,XX,45.9657,9.7305,2023-05-24,21.06,56.0,4.88
12518,10005,XX,45.9657,9.7305,2023-05-25,20.13,67.0,0.0
12519,10005,XX,45.9657,9.7305,2023-05-26,21.59,57.0,0.0
12520,10005,XX,45.9657,9.7305,2023-05-27,22.69,62.0,0.61
12521,10005,XX,45.9657,9.7305,2023-05-28,22.27,58.0,7.4
12522,10005,XX,45.9657,9.7305,2023-05-29,21.63,64.0,1.44
12523,10005,XX,45.9657,9.7305,2023-05-30,22.18,52.0,0.0
12524,10005,XX,45.9657,9.7305,2023-05-31,21.02,55.0,0.27
12525,10005,XX,45.9657,9.7305,2023-06-01,22.37,51.0,0.0
12526,10005,XX,45.9657,9.7305,2023-06-02,23.44,50.0,0.79
12527,10005,XX,45.9657,9.7305,2023-06-03,21.37,63.0,0.0
12528,10005,XX,45.9657,9.7305,2023-06-04,20.7,71.0,0.23
12529,10005,XX,45.9657,9.7305,2023-06-05,18.91,78.0,1.33
12530,10005,XX,45.9657,9.7305,2023-06-06,21.17,62.0,0.0
12531,10005,XX,45.9657,9.7305,2023-06-07,21.38,66.0,25.08
12532,10005,XX,45.9657,9.7305,2023-06-08,22.37,56.0,0.0
12533,10005,XX,45.9657,9.7305,2023-06-09,22.39,58.0,0.0
12534,10005,XX,45.9657,9.7305,2023-06-10,23.09,71.0,0.0
12535,10005,XX,45.9657,9.7305,2023-06-11,23.43,62.0,8.75
12536,10005,XX,45.9657,9.7305,2023-06-12,23.08,55.0,0.99
12537,10005,XX,45.9657,9.7305,2023-06-13,21.26,72.0,0.0
12538,10005,XX,45.9657,9.7305,2023-06-14,21.41,70.0,5.3
12539,10005,XX,45.9657,9.7305,2023-06-15,22.68,59.0,4.6
12540,10005,XX,45.9657,9.7305,2023-06-16,23.07,50.0,0.0
12541,10005,XX,45.9657,9.7305,2023-06-17,23.86,49.0,0.0
12542,10005,XX,45.9657,9.7305,2023-06-18,24.0,46.0,0.0
12543,10005,XX,45.9657,9.7305,2023-06-19,24.75,59.0,0.41
12544,10005,XX,45.9657,9.7305,2023-06-20,25.44,42.0,0.0
12545,10005,XX,45.9657,9.7305,2023-06-21,25.79,42.0,0.0
12546,10005,XX,45.9657,9.7305,2023-06-22,27.66,51.0,1.3
12547,10005,XX,45.9657,9.7305,2023-06-23,27.09,36.0,0.0
12548,10005,XX,45.9657,9.7305,2023-06-24,26.2,33.0,0.0
12549,10005,XX,45.9657,9.7305,2023-06-25,26.05,43.0,0.0
12550,10005,XX,45.9657,9.7305,2023-06-26,26.88,46.0,0.0
12551,10005,XX,45.9657,9.7305,2023-06-27,27.43,49.0,0.0
12552,10005,XX,45.9657,9.7305,2023-06-28,24.74,59.0,0.0
12553,10005,XX,45.9657,9.7305,2023-06-29,25.16,45.0,0.3
12554,10005,XX,45.9657,9.7305,2023-06-30,20.42,85.0,23.67
12555,10005,XX,45.9657,9.7305,2023-07-01,22.72,70.0,0.86
12556,10005,XX,45.9657,9.7305,2023-07-02,24.66,56.0,0.0
12557,10005,XX,45.9657,9.7305,2023-07-03,25.52,55.0,0.52
12558,10005,XX,45.9657,9.7305,2023-07-04,24.48,60.0,13.65
12559,10005,XX,45.9657,9.7305,2023-07-05,23.62,60.0,16.93
12560,10005,XX,45.9657,9.7305,2023-07-06,22.4,73.0,0.48
12561,10005,XX,45.9657,9.7305,2023-07-07,23.8,55.0,0.0
12562,10005,XX,45.9657,9.7305,2023-07-08,26.04,47.0,0.4
12563,10005,XX,45.9657,9.7305,2023-07-09,27.47,53.0,0.0
12564,10005,XX,45.9657,9.7305,2023-07-10,29.41,56.0,0.0
12565,10005,XX,45.9657,9.7305,2023-07-11,29.45,49.0,0.0
12566,10005,XX,45.9657,9.7305,2023-07-12,26.14,59.0,0.6
12567,10005,XX,45.9657,9.7305,2023-07-13,24.61,67.0,9.45
12568,10005,XX,45.9657,9.7305,2023-07-14,24.72,76.0,17.93
12569,10005,XX,45.9657,9.7305,2023-07-15,27.2,60.0,0.0
12570,10005,XX,45.9657,9.7305,2023-07-16,27.65,60.0,0.0
12571,10005,XX,45.9657,9.7305,2023-07-17,28.94,62.0,0.0
12572,10005,XX,45.9657,9.7305,2023-07-18,28.34,65.0,0.0
12573,10005,XX,45.9657,9.7305,2023-07-19,29.66,66.0,0.0
12574,10005,XX,45.9657,9.7305,2023-07-20,27.41,61.0,3.59
12575,10005,XX,45.9657,9.7305,2023-07-21,25.18,80.0,1.2
12576,10005,XX,45.9657,9.7305,2023-07-22,24.44,75.0,1.06
12577,10005,XX,45.9657,9.7305,2023-07-23,25.94,70.0,0.0
12578,10005,XX,45.9657,9.7305,2023-07-24,23.28,68.0,1.31
12579,10005,XX,45.9657,9.7305,2023-07-25,22.77,69.0,46.02
12580,10005,XX,45.9657,9.7305,2023-07-26,24.76,26.0,0.0
12581,10005,XX,45.9657,9.7305,2023-07-27,22.52,56.0,0.0
12582,10005,XX,45.9657,9.7305,2023-07-28,23.99,49.0,0.0
12583,10005,XX,45.9657,9.7305,2023-07-29,25.32,67.0,0.0
12584,10005,XX,45.9657,9.7305,2023-07-30,25.18,66.0,18.82
12585,10005,XX,45.9657,9.7305,2023-07-31,26.02,64.0,0.0
12586,10005,XX,45.9657,9.7305,2023-08-01,25.56,71.0,0.19
12587,10005,XX,45.9657,9.7305,2023-08-02,24.74,65.0,0.0
12588,10005,XX,45.9657,9.7305,2023-08-03,26.55,64.0,0.0
12589,10005,XX,45.9657,9.7305,2023-08-04,22.29,57.0,0.0
12590,10005,XX,45.9657,9.7305,2023-08-05,22.36,68.0,3.06
12591,10005,XX,45.9657,9.7305,2023-08-06,23.08,35.0,0.0
12592,10005,XX,45.9657,9.7305,2023-08-07,21.59,24.0,0.0
12593,10005,XX,45.9657,9.7305,2023-08-08,22.02,40.0,0.0
12594,10005,XX,45.9657,9.7305,2023-08-09,23.01,42.0,0.0
12595,10005,XX,45.9657,9.7305,2023-08-10,23.92,56.0,0.0
12596,10005,XX,45.9657,9.7305,2023-08-11,25.19,56.0,0.0
12597,10005,XX,45.9657,9.7305,2023-08-12,26.24,53.0,0.0
12598,10005,XX,45.9657,9.7305,2023-08-13,27.17,52.0,0.0
12599,10005,XX,45.9657,9.7305,2023-08-14,27.9,55.0,0.0
12600,10005,XX,45.9657,9.7305,2023-08-15,27.84,47.0,0.0
12601,10005,XX,45.9657,9.7305,2023-08-16,27.66,55.0,0.0
12602,10005,XX,45.9657,9.7305,2023-08-17,27.62,57.0,6.54
12603,10005,XX,45.9657,9.7305,2023-08-18,27.02,52.0,0.0
12604,10005,XX,45.9657,9.7305,2023-08-19,28.59,57.0,0.0
12605,10005,XX,45.9657,9.7305,2023-08-20,29.52,51.0,0.0
12606,10005,XX,45.9657,9.7305,2023-08-21,30.43,48.0,0.0
12607,10005,XX,45.9657,9.7305,2023-08-22,30.75,50.0,0.0
12608,10005,XX,45.9657,9.7305,2023-08-23,30.8,47.0,0.0
12609,10005,XX,45.9657,9.7305,2023-08-24,30.98,45.0,0.0
12610,10005,XX,45.9657,9.7305,2023-08-25,29.93,46.0,0.0
12611,10005,XX,45.9657,9.7305,2023-08-26,27.59,50.0,1.34
12612,10005,XX,45.9657,9.7305,2023-08-27,21.9,81.0,14.36
12613,10005,XX,45.9657,9.7305,2023-08-28,19.24,93.0,39.05
12614,10005,XX,45.9657,9.7305,2023-08-29,20.21,64.0,2.91
12615,10005,XX,45.9657,9.7305,2023-08-30,20.64,56.0,0.0
12616,10005,XX,45.9657,9.7305,2023-08-31,21.2,63.0,0.0
12617,10005,XX,45.9657,9.7305,2023-09-01,22.16,62.0,0.0
12618,10005,XX,45.9657,9.7305,2023-09-02,23.5,61.0,0.0
12619,10005,XX,45.9657,9.7305,2023-09-03,24.03,62.0,0.0
12620,10005,XX,45.9657,9.7305,2023-09-04,24.75,67.0,0.0
12621,10005,XX,45.9657,9.7305,2023-09-05,23.21,56.0,0.0
12622,10005,XX,45.9657,9.7305,2023-09-06,22.93,51.0,0.0
12623,10005,XX,45.9657,9.7305,2023-09-07,23.48,53.0,0.0
12624,10005,XX,45.9657,9.7305,2023-09-08,23.98,49.0,0.0
12625,10005,XX,45.9657,9.7305,2023-09-09,24.36,54.0,0.0
12626,10005,XX,45.9657,9.7305,2023-09-10,24.7,57.0,0.0
12627,10005,XX,45.9657,9.7305,2023-09-11,25.17,60.0,0.0
12628,10005,XX,45.9657,9.7305,2023-09-12,25.03,56.0,0.0
12629,10005,XX,45.9657,9.7305,2023-09-13,22.71,73.0,9.92
12630,10005,XX,45.9657,9.7305,2023-09-14,22.45,71.0,0.0
12631,10005,XX,45.9657,9.7305,2023-09-15,21.42,80.0,10.43
12632,10005,XX,45.9657,9.7305,2023-09-16,22.63,72.0,4.72
12633,10005,XX,45.9657,9.7305,2023-09-17,22.33,75.0,0.0
12634,10005,XX,45.9657,9.7305,2023-09-18,22.06,84.0,5.69
12635,10005,XX,45.9657,9.7305,2023-09-19,22.38,73.0,0.0
12636,10005,XX,45.9657,9.7305,2023-09-20,21.82,71.0,1.92
12637,10005,XX,45.9657,9.7305,2023-09-21,20.53,77.0,1.2
12638,10005,XX,45.9657,9.7305,2023-09-22,20.17,84.0,2.0
12639,10005,XX,45.9657,9.7305,2023-09-23,17.98,56.0,3.89
12640,10005,XX,45.9657,9.7305,2023-09-24,17.79,54.0,0.0
12641,10005,XX,45.9657,9.7305,2023-09-25,18.79,59.0,0.0
12642,10005,XX,45.9657,9.7305,2023-09-26,19.84,60.0,0.0
12643,10005,XX,45.9657,9.7305,2023-09-27,21.32,58.0,0.0
12644,10005,XX,45.9657,9.7305,2023-09-28,21.89,55.0,0.0
12645,10005,XX,45.9657,9.7305,2023-09-29,21.52,58.0,0.0
12646,10005,XX,45.9657,9.7305,2023-09-30,21.92,62.0,0.0
12647,10005,XX,45.9657,9.7305,2023-10-01,22.11,59.0,0.0
12648,10005,XX,45.9657,9.7305,2023-10-02,22.07,64.0,0.0
12649,10005,XX,45.9657,9.7305,2023-10-03,21.93,66.0,0.0
12650,10005,XX,45.9657,9.7305,2023-10-04,21.23,72.0,0.0
12651,10005,XX,45.9657,9.7305,2023-10-05,21.43,59.0,0.0
12652,10005,XX,45.9657,9.7305,2023-10-06,20.88,69.0,0.0
12653,10005,XX,45.9657,9.7305,2023-10-07,20.63,67.0,0.0
12654,10005,XX,45.9657,9.7305,2023-10-08,22.57,62.0,0.0
12655,10005,XX,45.9657,9.7305,2023-10-09,23.02,54.0,0.0
12656,10005,XX,45.9657,9.7305,2023-10-10,22.2,61.0,0.0
12657,10005,XX,45.9657,9.7305,2023-10-11,21.06,70.0,0.0
12658,10005,XX,45.9657,9.7305,2023-10-12,21.34,75.0,0.0
12659,10005,XX,45.9657,9.7305,2023-10-13,21.77,72.0,0.0
12660,10005,XX,45.9657,9.7305,2023-10-14,20.41,72.0,0.0
12661,10005,XX,45.9657,9.7305,2023-10-15,19.52,64.0,0.0
12662,10005,XX,45.9657,9.7305,2023-10-16,15.44,47.0,0.0
12663,10005,XX,45.9657,9.7305,2023-10-17,13.58,49.0,0.0
12664,10005,XX,45.9657,9.7305,2023-10-18,12.54,74.0,0.0
12665,10005,XX,45.9657,9.7305,2023-10-19,12.33,94.0,2.15
12666,10005,XX,45.9657,9.7305,2023-10-20,16.14,92.0,28.65
12667,10005,XX,45.9657,9.7305,2023-10-21,17.74,83.0,0.0
12668,10005,XX,45.9657,9.7305,2023-10-22,16.37,76.0,2.51
12669,10005,XX,45.9657,9.7305,2023-10-23,15.27,79.0,1.15
12670,10005,XX,45.9657,9.7305,2023-10-24,14.19,95.0,30.57
12671,10005,XX,45.9657,9.7305,2023-10-25,14.46,97.0,0.0
12672,10005,XX,45.9657,9.7305,2023-10-26,14.73,89.0,2.35
12673,10005,XX,45.9657,9.7305,2023-10-27,17.29,85.0,4.43
12674,10005,XX,45.9657,9.7305,2023-10-28,14.39,77.0,0.0
12675,10005,XX,45.9657,9.7305,2023-10-29,13.83,87.0,0.0
12676,10005,XX,45.9657,9.7305,2023-10-30,15.1,95.0,11.76
12677,10005,XX,45.9657,9.7305,2023-10-31,14.54,73.0,9.42
12678,10005,XX,45.9657,9.7305,2023-11-01,11.21,75.0,0.51
12679,10005,XX,45.9657,9.7305,2023-11-02,11.59,95.0,16.6
12680,10005,XX,45.9657,9.7305,2023-11-03,12.57,78.0,28.46
12681,10005,XX,45.9657,9.7305,2023-11-04,8.68,66.0,11.1
12682,10005,XX,45.9657,9.7305,2023-11-05,11.18,72.0,11.36
12683,10005,XX,45.9657,9.7305,2023-11-06,11.3,74.0,0.0
12684,10005,XX,45.9657,9.7305,2023-11-07,11.57,80.0,0.0
12685,10005,XX,45.9657,9.7305,2023-11-08,9.93,71.0,0.0
12686,10005,XX,45.9657,9.7305,2023-11-09,8.41,80.0,9.22
12687,10005,XX,45.9657,9.7305,2023-11-10,8.98,83.0,0.0
12688,10005,XX,45.9657,9.7305,2023-11-11,10.05,67.0,0.0
12689,10005,XX,45.9657,9.7305,2023-11-12,8.84,70.0,0.85
12690,10005,XX,45.9657,9.7305,2023-11-13,9.47,71.0,0.0
12691,10005,XX,45.9657,9.7305,2023-11-14,11.26,83.0,0.0
12692,10005,XX,45.9657,9.7305,2023-11-15,13.35,81.0,0.0
12693,10005,XX,45.9657,9.7305,2023-11-16,10.11,59.0,0.0
12694,10005,XX,45.9657,9.7305,2023-11-17,11.79,34.0,0.0
12695,10005,XX,45.9657,9.7305,2023-11-18,10.54,50.0,0.0
12696,10005,XX,45.9657,9.7305,2023-11-19,9.75,61.0,0.0
12697,10005,XX,45.9657,9.7305,2023-11-20,8.32,80.0,0.0
12698,10005,XX,45.9657,9.7305,2023-11-21,10.47,75.0,0.0
12699,10005,XX,45.9657,9.7305,2023-11-22,10.01,65.0,0.0
12700,10005,XX,45.9657,9.7305,2023-11-23,9.07,65.0,0.0
12701,10005,XX,45.9657,9.7305,2023-11-24,8.83,60.0,0.0
12702,10005,XX,45.9657,9.7305,2023-11-25,7.85,25.0,0.0
12703,10005,XX,45.9657,9.7305,2023-11-26,7.73,40.0,0.0
12704,10005,XX,45.9657,9.7305,2023-11-27,4.75,68.0,5.17
12705,10005,XX,45.9657,9.7305,2023-11-28,6.59,73.0,0.8
12706,10005,XX,45.9657,9.7305,2023-11-29,5.9,48.0,0.16
12707,10005,XX,45.9657,9.7305,2023-11-30,4.74,91.0,10.23
12708,10005,XX,45.9657,9.7305,2023-12-01,5.18,94.0,1.81
12709,10005,XX,45.9657,9.7305,2023-12-02,8.76,79.0,10.2
12710,10005,XX,45.9657,9.7305,2023-12-03,5.26,66.0,0.0
12711,10005,XX,45.9657,9.7305,2023-12-04,2.63,73.0,2.54
12712,10005,XX,45.9657,9.7305,2023-12-05,3.26,85.0,0.0
12713,10005,XX,45.9657,9.7305,2023-12-06,3.82,79.0,0.0
12714,10005,XX,45.9657,9.7305,2023-12-07,4.23,70.0,0.0
12715,10005,XX,45.9657,9.7305,2023-12-08,3.48,87.0,2.55
12716,10005,XX,45.9657,9.7305,2023-12-09,3.51,92.0,2.84
12717,10005,XX,45.9657,9.7305,2023-12-10,5.88,81.0,0.2
12718,10005,XX,45.9657,9.7305,2023-12-11,6.08,95.0,0.45
12719,10005,XX,45.9657,9.7305,2023-12-12,6.08,90.0,0.54
12720,10005,XX,45.9657,9.7305,2023-12-13,7.19,96.0,0.78
12721,10005,XX,45.9657,9.7305,2023-12-14,7.48,94.0,0.0
12722,10005,XX,45.9657,9.7305,2023-12-15,6.92,74.0,0.0
12723,10005,XX,45.9657,9.7305,2023-12-16,5.67,63.0,0.0
12724,10005,XX,45.9657,9.7305,2023-12-17,4.46,72.0,0.0
12725,10005,XX,45.9657,9.7305,2023-12-18,5.98,75.0,0.0
12726,10005,XX,45.9657,9.7305,2023-12-19,6.5,68.0,0.0
12727,10005,XX,45.9657,9.7305,2023-12-20,6.06,79.0,0.0
12728,10005,XX,45.9657,9.7305,2023-12-21,4.18,91.0,0.0
12729,10005,XX,45.9657,9.7305,2023-12-22,11.74,37.0,0.0
12730,10005,XX,45.9657,9.7305,2023-12-23,12.54,34.0,0.0
12731,10005,XX,45.9657,9.7305,2023-12-24,12.12,67.0,0.0
12732,10005,XX,45.9657,9.7305,2023-12-25,9.13,76.0,0.0
12733,10005,XX,45.9657,9.7305,2023-12-26,9.21,84.0,0.0
12734,10005,XX,45.9657,9.7305,2023-12-27,8.37,81.0,0.0
12735,10005,XX,45.9657,9.7305,2023-12-28,8.61,82.0,0.0
12736,10005,XX,45.9657,9.7305,2023-12-29,8.48,81.0,0.0
12737,10005,XX,45.9657,9.7305,2023-12-30,8.49,80.0,0.0
12738,10005,XX,45.9657,9.7305,2023-12-31,7.69,94.0,6.18
12739,10005,XX,45.9657,9.7305,2024-01-01,6.04,91.0,0.0
12740,10005,XX,45.9657,9.7305,2024-01-02,4.35,100.0,0.0
12741,10005,XX,45.9657,9.7305,2024-01-03,7.13,82.0,0.0
12742,10005,XX,45.9657,9.7305,2024-01-04,7.79,71.0,0.0
12743,10005,XX,45.9657,9.7305,2024-01-05,5.67,94.0,48.92
12744,10005,XX,45.9657,9.7305,2024-01-06,5.54,95.0,5.28
12745,10005,XX,45.9657,9.7305,2024-01-07,7.23,90.0,5.23
12746,10005,XX,45.9657,9.7305,2024-01-08,7.92,82.0,3.63
12747,10005,XX,45.9657,9.7305,2024-01-09,6.42,66.0,0.0
12748,10005,XX,45.9657,9.7305,2024-01-10,4.44,67.0,0.37
12749,10005,XX,45.9657,9.7305,2024-01-11,4.3,68.0,0.0
12750,10005,XX,45.9657,9.7305,2024-01-12,4.35,77.0,0.0
12751,10005,XX,45.9657,9.7305,2024-01-13,3.35,72.0,0.0
12752,10005,XX,45.9657,9.7305,2024-01-14,2.38,82.0,0.0
12753,10005,XX,45.9657,9.7305,2024-01-15,4.67,88.0,0.0
12754,10005,XX,45.9657,9.7305,2024-01-16,4.2,73.0,0.0
12755,10005,XX,45.9657,9.7305,2024-01-17,2.75,92.0,5.88
12756,10005,XX,45.9657,9.7305,2024-01-18,4.8,92.0,2.12
12757,10005,XX,45.9657,9.7305,2024-01-19,5.67,86.0,3.2
12758,10005,XX,45.9657,9.7305,2024-01-20,4.2,48.0,0.0
12759,10005,XX,45.9657,9.7305,2024-01-21,1.8,59.0,0.0
12760,10005,XX,45.9657,9.7305,2024-01-22,3.11,60.0,0.18
12761,10005,XX,45.9657,9.7305,2024-01-23,4.93,61.0,0.0
12762,10005,XX,45.9657,9.7305,2024-01-24,6.57,58.0,0.0
12763,10005,XX,45.9657,9.7305,2024-01-25,6.14,77.0,0.0
12764,10005,XX,45.9657,9.7305,2024-01-26,5.64,79.0,0.0
